h3_index,lat,lon,reisezeit_stunden
8466e1bffffffff,3.437466828952957,-72.97547863143737,19.475133895874023
8404815ffffffff,66.85083998583308,143.6534213170188,23.939985275268555
842d463ffffffff,46.38785272885319,40.50801305237406,9.425662994384766
848b32bffffffff,-17.250444589850318,-60.87710544062941,22.384056091308594
840a099ffffffff,67.69276293366376,93.71477988533539,56.9926872253418
84582cdffffffff,17.128874702934127,7.331946877287824,17.17013168334961
8402413ffffffff,73.09856338384549,-78.26277193471397,43.98379898071289
8483131ffffffff,-9.116471110186954,14.575562464127568,13.07517147064209
8426567ffffffff,38.844393872396594,-94.69166648503641,13.143338203430176
8452541ffffffff,17.41272562997771,48.12504876154069,26.493228912353516
840a8b9ffffffff,60.270508276800626,104.95927792114689,29.086267471313477
84ef81bffffffff,-78.48021705650046,-9.384528570035316,30.47577667236328
8418629ffffffff,49.21784008628477,-2.190047579941836,2.319999933242798
8415b4bffffffff,50.277153091035196,112.40797316115015,16.944835662841797
848ada1ffffffff,3.2925655866936077,-60.494523555656514,20.98715591430664
8466d97ffffffff,-2.3415994166131466,-76.01886054320019,31.367109298706055
84b25c7ffffffff,-32.118861439289674,-65.23888061927528,19.8994197845459
840ed27ffffffff,52.65382789479098,-90.43167170764654,19.300994873046875
843f83dffffffff,27.301498599477725,13.936104779131512,11.89759635925293
84b8f21ffffffff,-23.524666313376034,129.46211335518606,32.82638931274414
849c817ffffffff,-7.750550762639309,146.93696110464492,26.084514617919922
841230bffffffff,60.91651930875044,-123.07643105257357,18.283414840698242
84965a1ffffffff,-8.641622610507513,20.95567899461457,17.490110397338867
8442ebdffffffff,24.524359348997226,72.00702033405959,15.838046073913574
846a941ffffffff,0.36608551585321397,18.898895342835406,16.811843872070312
847a835ffffffff,7.0976633461588285,48.57629660298868,18.348623275756836
84975d9ffffffff,-18.40820955479777,23.25035072980737,20.096952438354492
84ef9adffffffff,-74.69995134508514,2.046983221753954,28.717504501342773
840c24dffffffff,68.4346004883818,-155.96127604548334,43.66817855834961
8459ab9ffffffff,15.201621694571767,1.2905560542342354,13.857354164123535
844b629ffffffff,32.40584600214912,131.4186113896512,16.961132049560547
843d105ffffffff,30.25094088485533,77.30041565955345,13.150582313537598
84550a5ffffffff,21.28384485229301,-11.650302365747395,16.49392318725586
84272c5ffffffff,51.93421281501115,-91.20313514232606,27.566802978515625
84a88a7ffffffff,-17.45105861005908,-43.177119787669355,19.364755630493164
8438865ffffffff,25.752163682472826,-4.779358565602785,26.33089256286621
841f5c5ffffffff,52.83326956842424,23.997280628301834,6.819812297821045
84ad859ffffffff,-27.8046169086038,18.63066265079089,18.841571807861328
8426a35ffffffff,42.06011704933781,-106.12209716608523,14.482706069946289
8472da3ffffffff,-5.83454674617618,144.22504004191734,24.869998931884766
8468ab1ffffffff,1.8729004560844937,117.20734051315746,22.48756217956543
84389cbffffffff,24.899103487440613,-2.707623057484822,36.49723434448242
845f1c9ffffffff,5.120976936001894,-54.924434975890655,14.513769149780273
840ab4dffffffff,55.790057943899576,93.78025322756035,12.308244705200195
840aa69ffffffff,58.097292927100526,92.83352656625289,14.721522331237793
8475b21ffffffff,7.452668625930051,-11.942827788334354,11.900219917297363
84f19d9ffffffff,-75.81622539747862,100.0087831975212,30.48126983642578
842b14dffffffff,48.78570541008171,-67.22350049641052,11.570609092712402
8454e09ffffffff,12.364499871049611,-13.312565129752036,13.675158500671387
84524ebffffffff,16.89444810812681,52.33717181518084,19.114253997802734
8420d0bffffffff,38.8548560792849,79.08406542312981,26.279155731201172
846ba89ffffffff,9.887327670896529,20.56362460814363,23.75324821472168
843d641ffffffff,39.33352472773634,85.53173952950054,32.28916549682617
848a0e9ffffffff,-6.378654062689164,-63.77929373133854,48.47077941894531
84ec715ffffffff,-75.39860229610717,146.35328638550007,31.428714752197266
840ee8dffffffff,52.653184240226814,-78.297117473053,19.02889060974121
8460ad3ffffffff,14.726785031659347,74.34576742189331,14.93471908569336
840d1b5ffffffff,68.15061762613048,-161.5495554901489,32.43037796020508
84b32e7ffffffff,-18.492710193403898,-68.30284840754854,22.416057586669922
84f2ad5ffffffff,-83.29931594050933,-134.22754180664234,25.725563049316406
841ef11ffffffff,43.21205693728797,21.44201286071658,5.7249650955200195
8452253ffffffff,22.62990938749349,44.842028189823466,11.878798484802246
84652b7ffffffff,2.72137356768846,99.16972466415119,23.597192764282227
84a8e53ffffffff,-19.32941968457926,-51.967712904433576,20.697010040283203
8420a0bffffffff,40.63908113710869,68.67500730855535,9.734073638916016
8426c91ffffffff,32.63405791867161,-95.70638341049941,12.765337944030762
8496035ffffffff,-11.906209607035203,28.83122499124631,16.448593139648438
848daa3ffffffff,-8.189123943591333,110.78650518844117,20.00457000732422
841f185ffffffff,51.76281348781613,12.605984457790479,3.819427251815796
8453447ffffffff,25.473126595474636,48.67105834333012,10.614187240600586
8497955ffffffff,-12.251431883784877,39.58532102559161,18.699365615844727
8414755ffffffff,59.28139511561424,133.49740506901972,21.379056930541992
84028d5ffffffff,72.96937671488651,-121.16948730103209,49.13475799560547
8415811ffffffff,51.518152976907466,118.8633479549452,19.338863372802734
8406855ffffffff,73.42455460826535,-49.6365001449769,97.08540344238281
848a341ffffffff,-11.163190014932546,-61.13098209987681,21.22541618347168
8464b23ffffffff,18.673228910526912,101.50715640870469,18.795440673828125
84208ddffffffff,39.327037018652625,74.47469932137663,20.27907943725586
84c2da1ffffffff,-30.934825126512564,-55.21511074636932,22.944318771362305
847ad21ffffffff,8.949203303433816,44.204389438027924,13.366962432861328
848aeb9ffffffff,0.3624240659134352,-65.24661160155927,35.32311248779297
8443655ffffffff,36.69956067956872,59.512324494609764,10.892972946166992
8412105ffffffff,57.747092746532886,-124.59588621107635,28.413639068603516
84416e5ffffffff,17.767617923894907,106.24317520554433,18.688560485839844
8406ce1ffffffff,63.84717013350672,-49.70346610945984,15.436731338500977
840b12bffffffff,59.38580888008398,78.17013767354914,15.552407264709473
84a79edffffffff,-21.509476104091277,119.9648072378746,25.764507293701172
8454691ffffffff,11.640903702586659,-4.559965498326293,12.658501625061035
845949bffffffff,20.40851496059417,14.38921784309899,44.38150405883789
841152dffffffff,63.063569852585466,40.400463471493566,10.582537651062012
8411043ffffffff,60.9340826041659,29.925243637061605,6.094271659851074
843cce1ffffffff,22.97006932020876,94.36496222428022,18.057373046875
8406c41ffffffff,66.39235547635447,-45.935412876143566,64.71638488769531
84061a3ffffffff,69.50345718960368,-41.89174492117343,167.39459228515625
84212cbffffffff,53.91640158885765,60.444901688258796,10.84732723236084
8465a3dffffffff,9.8792697921904,105.17908448648389,19.135324478149414
8420d93ffffffff,38.96549792863737,84.68317749881993,29.57019805908203
8430a09ffffffff,36.46806814067261,118.45801165759855,15.546158790588379
84839c5ffffffff,-3.1601306115356014,17.762850699901055,16.22136688232422
84aca05ffffffff,-21.99762058628195,16.431671018266627,15.746427536010742
8427a3bffffffff,49.51921925485291,-104.3830008676315,14.599160194396973
84256a3ffffffff,52.605167181143656,109.44773738983058,15.629530906677246
8497a2bffffffff,-15.84018653901103,38.273972289717015,17.509366989135742
841511bffffffff,56.04660219617011,115.0536209545992,20.25376319885254
84f29dbffffffff,-86.66302736269552,-99.68270280800091,30.47577667236328
849661dffffffff,-15.824970032438157,20.159523622731868,22.622783660888672
84c325dffffffff,-44.468756806264,-66.81841575276029,22.3878116607666
84311e7ffffffff,42.19199865246609,118.89417971072285,14.635286331176758
848ad4bffffffff,-0.6776477793680283,-60.14204350754676,25.609283447265625
842db3dffffffff,31.923049507677295,35.89851764714027,6.901364326477051
8466e45ffffffff,5.135080289490179,-74.63284648799252,15.87101936340332
84a7837ffffffff,-22.663897222408963,118.76814604162523,26.55994987487793
8442531ffffffff,26.739404514993403,70.45638233990576,15.418401718139648
84adb45ffffffff,-28.56068553273636,23.309441877360076,17.634122848510742
845299bffffffff,10.460320967696504,40.02798575858306,12.051376342773438
8429a1bffffffff,34.39961522041406,-118.95576411057094,13.541927337646484
8438d43ffffffff,26.17912949979867,2.392677972859385,17.98287010192871
848a9ddffffffff,-2.172241145765031,-55.74638502847598,21.90053939819336
84ec543ffffffff,-74.51569174454995,140.69955094878057,30.71879005432129
844013dffffffff,29.6283121640284,110.71272000774033,16.65510368347168
849c893ffffffff,-7.62774688981432,143.67375042177625,32.37770462036133
848caa1ffffffff,-3.010208035060985,106.0150443186516,22.55988121032715
84058c5ffffffff,71.70483711158579,126.632018278928,21.13850975036621
846aa33ffffffff,2.9154888246172788,22.318948264610793,18.74093246459961
84a2a53ffffffff,-23.373087123183353,46.15874210738613,24.434877395629883
848a569ffffffff,-4.005820260298714,-65.49061544043126,33.16917419433594
843f919ffffffff,26.522825780036502,12.401692094495385,11.023797988891602
844385dffffffff,23.403003286876057,55.71210921858051,10.89834213256836
846594bffffffff,13.168453657597736,106.64034167740054,23.633752822875977
8482a8dffffffff,-0.36280841955698906,12.140011595541099,16.036149978637695
8404f29ffffffff,68.6035900554962,152.65852579837355,28.976499557495117
842c2c5ffffffff,42.395934216146436,42.91870435452833,8.668723106384277
842d921ffffffff,29.806955880410275,38.5566679766817,11.453934669494629
845302bffffffff,25.742565873305853,40.66247855890212,11.898446083068848
846d203ffffffff,17.34538849592529,-92.65050657196713,16.113710403442383
840a34dffffffff,61.54710144448893,83.27216106378164,25.614234924316406
845f067ffffffff,3.6743680838074986,-54.70232089940686,24.97267723083496
84240e7ffffffff,43.81530613787584,103.85808807746336,16.44226837158203
848a649ffffffff,-7.515681781349662,-70.48592523782499,43.13020706176758
843c2dbffffffff,32.340176745471034,88.42744497430736,27.679542541503906
84e8b25ffffffff,-71.21811032421404,-70.28080142884856,30.47577667236328
847a1a1ffffffff,3.63635630797512,45.31165352091989,16.64620018005371
8482911ffffffff,3.3308365988515085,15.37332973986236,16.692333221435547
849791bffffffff,-11.799753127689078,38.33295535994693,20.924388885498047
848bad1ffffffff,-12.893721549570987,-60.273965045531455,20.688417434692383
845f681ffffffff,6.991729915254567,-64.74799327930688,41.98965072631836
845973dffffffff,20.976523693485394,6.945373800000786,30.29541015625
84bc51dffffffff,-31.90736395755706,25.072265696521125,19.427120208740234
8459a47ffffffff,16.8609253263635,-2.4814413227731666,18.332204818725586
841633bffffffff,55.36317835309786,160.22967550544504,25.032793045043945
844859dffffffff,31.947521895404797,-115.7155993798866,16.8186092376709
8414c23ffffffff,50.736211240425526,138.88498578131745,23.961843490600586
846a52dffffffff,4.661892202641298,30.660848900690098,17.87481689453125
840e329ffffffff,63.621665238290255,-81.00328299559224,35.90300369262695
8443509ffffffff,31.34426207787372,61.126053618988706,15.959280967712402
845240dffffffff,18.034576853670288,50.50846648869367,22.354887008666992
8415591ffffffff,61.318553941928286,131.68927191955868,15.828577041625977
841313dffffffff,64.31364548319047,-128.84978153174248,27.921173095703125
84b996dffffffff,-27.15502496573479,142.7305593838267,32.32979965209961
84a8093ffffffff,-20.865743460507456,-53.04223379839685,20.48174476623535
845f659ffffffff,3.9786845979673817,-64.15546384383632,52.16606521606445
841f9e5ffffffff,44.90892992252675,6.161263860863878,4.324949264526367
843d457ffffffff,36.659928740324105,88.83939311079226,40.9510383605957
846ae21ffffffff,2.751819333967511,28.69939809054558,18.782461166381836
8468a55ffffffff,3.703980232313955,113.8639647644941,19.838605880737305
84ef9dbffffffff,-76.51746476592213,-6.944906652388436,30.47577667236328
8464a6bffffffff,14.93848079850651,100.6921152995271,15.581278800964355
8426b43ffffffff,43.5649322079379,-109.01959930750932,14.97104549407959
84968b1ffffffff,-4.1420731537281865,30.0757477293022,13.83627700805664
8452a49ffffffff,17.34929673131225,38.0889580210983,22.92809295654297
8421b03ffffffff,41.1472302333423,58.341347475283776,13.193973541259766
84f29e5ffffffff,-88.93295863696365,-45.7871322990373,30.47577667236328
846b94bffffffff,7.152385742418879,15.939398469753204,18.040590286254883
848aaebffffffff,-5.249980052799179,-58.46419673069487,43.70220947265625
841b969ffffffff,51.45568620857201,-62.25388669057902,30.17460060119629
842c669ffffffff,46.22782525382157,46.50009457970255,10.045624732971191
842a8d1ffffffff,37.136388021929825,-77.7491779560711,11.462334632873535
84498e7ffffffff,22.05247490346643,-101.6031583603903,15.997881889343262
84ceac9ffffffff,-43.02063334983875,-74.04174865698269,24.964326858520508
84945e9ffffffff,-13.009436523275621,132.04559520634587,22.969676971435547
848a45bffffffff,-3.7493036029593347,-70.48862165777513,20.718292236328125
84608cbffffffff,17.21755710620766,74.16002309552303,14.538187026977539
8420c5bffffffff,42.732966830634375,81.25169965107723,17.35696792602539
8495291ffffffff,-3.1259534027331877,122.4141128883922,24.541982650756836
84041e3ffffffff,71.81536408829402,148.20775628623048,28.393625259399414
84264e5ffffffff,36.52701076918129,-89.49936893240228,13.687199592590332
847ac27ffffffff,7.790080461124083,42.048094350199335,15.119298934936523
84a95d9ffffffff,-25.265352065711628,-57.103931012463576,17.840473175048828
84a81e5ffffffff,-22.01555368312189,-47.18206661827953,15.789565086364746
84b2193ffffffff,-30.22564731961624,-70.8339695294749,22.118839263916016
84f0489ffffffff,-75.03599981747263,27.954119361672642,30.47577667236328
84265b1ffffffff,34.81465537081803,-91.74702827980651,13.406510353088379
8440065ffffffff,27.26244401831691,110.61063213778289,17.64811897277832
8483a9dffffffff,-7.234324381228013,14.062834744882743,16.29656219482422
8449a83ffffffff,19.855639594157534,-104.47636966122491,17.045591354370117
8420e59ffffffff,45.34155850414093,78.35677731499148,14.221994400024414
8427203ffffffff,53.11085073345777,-92.93187969325493,19.823843002319336
8402e91ffffffff,71.3404102834448,-94.70641900369738,50.42045593261719
841f0adffffffff,53.11001145603882,14.999441827436405,3.95798659324646
8449b53ffffffff,17.177986186084357,-100.48620982960786,16.853473663330078
8425a81ffffffff,46.045571472331794,93.58501891587761,21.50838851928711
845962bffffffff,23.19084937902157,8.704687158285308,28.886579513549805
84e5621ffffffff,-69.48647731791434,110.32843043313085,30.48126983642578
8415751ffffffff,62.77987578104455,118.45851991413646,25.376585006713867
849c0a5ffffffff,-13.366047824751506,143.03300070654987,25.93866539001465
8401359ffffffff,69.9160125822271,28.81572555586502,9.3657865524292
84136e7ffffffff,64.27546155937095,-102.51429699474164,56.41099548339844
840b8d7ffffffff,60.28780687867784,87.9441372470304,21.629575729370117
845918bffffffff,17.964441474831595,2.9005009782528375,24.384815216064453
840f9e7ffffffff,64.53829298117829,-95.54572331450845,23.506853103637695
8424d95ffffffff,36.17931812293406,108.12634677578893,17.824132919311523
8421859ffffffff,43.33417844508253,61.149773981769975,23.78046417236328
848b833ffffffff,-10.626614459831902,-56.624325147179626,22.35721778869629
8438a93ffffffff,28.823813190097315,0.17044366163201669,9.863956451416016
8480763ffffffff,-2.9187520272898015,-46.37382770793528,26.519855499267578
8442e97ffffffff,25.294188919208274,72.81599252999463,14.895007133483887
84112c5ffffffff,62.91791051612348,28.511772772611803,7.463246822357178
842725dffffffff,54.21255931584233,-91.78196720967803,23.436561584472656
84be589ffffffff,-33.4411033632301,143.2863977524306,28.62053871154785
848ad47ffffffff,-0.21011777829260134,-59.59341308747414,59.133121490478516
84b2557ffffffff,-30.690924870785715,-66.14758771678525,21.38187599182129
848213dffffffff,-2.233152713611399,11.917233881664876,16.886396408081055
840b323ffffffff,59.19212897911497,73.09346459509588,20.445207595825195
840b219ffffffff,62.64808116481337,66.01409273266619,11.723055839538574
8412149ffffffff,59.35420052613479,-124.52742681088498,21.23655128479004
84251d1ffffffff,49.432264083285695,96.88034440711323,19.33350372314453
846930dffffffff,14.054259890862966,108.73773222984438,19.252534866333008
8496c07ffffffff,-5.4587672916603465,25.221897344757775,19.934595108032227
8410407ffffffff,65.29614991914217,58.336330171816925,13.948421478271484
84b20b7ffffffff,-30.28040091808405,-69.19315100826992,23.79228401184082
84b9a65ffffffff,-31.921505254131485,141.30199877362585,26.946998596191406
841f5e3ffffffff,52.098165016094946,24.189241388402852,6.366513729095459
84434cbffffffff,35.43698607988685,64.8918688481152,15.85860824584961
8452991ffffffff,10.234269874539734,39.682423843037554,11.68867301940918
843e1cdffffffff,26.289331335846548,22.48328816432986,24.15662956237793
846b269ffffffff,17.541031039308038,20.70567099332241,24.95421600341797
8420e37ffffffff,42.70502099810284,80.0534483980787,13.485780715942383
8412dabffffffff,48.42370356484366,-118.20595288924991,14.485442161560059
840b5b5ffffffff,69.54208883727672,86.1462381844743,12.358275413513184
840e4bdffffffff,49.834341509796054,-69.78458472976271,13.76504898071289
8421b47ffffffff,41.186146493436674,56.82342806007465,17.19882583618164
846ae93ffffffff,2.3624098441540684,33.638180162826984,14.319031715393066
849701bffffffff,-20.754532087063982,31.380392727139206,23.462745666503906
8408d2dffffffff,62.901149399089064,25.835042902146768,7.151124477386475
8414129ffffffff,51.91731227185151,125.82042736359378,19.337970733642578
84811d5ffffffff,-10.341335956015554,-41.69227183417589,20.758544921875
84126b3ffffffff,54.49822609995111,-101.04982849789111,16.262819290161133
84431c9ffffffff,28.371258896678953,56.018345238781066,13.098081588745117
84b8835ffffffff,-22.00070460870975,133.68657262337305,29.046823501586914
843f827ffffffff,26.698691866803983,13.22152444189564,11.981167793273926
8459b6dffffffff,14.146624080636947,-5.001445849005259,15.928796768188477
8426eedffffffff,37.05151359014262,-96.45494209141458,14.572589874267578
842693dffffffff,39.3756769518644,-111.32760456954279,15.947221755981445
843edb3ffffffff,16.648842882745715,28.451427742064755,55.64707946777344
848bb3bffffffff,-13.407893086336278,-54.90957354687957,21.715665817260742
84ec685ffffffff,-79.29715293496194,145.41705370783254,31.428714752197266
845f423ffffffff,8.447911477493077,-61.42533489963123,28.478046417236328
8426de1ffffffff,33.94168175918681,-101.48062349833877,14.734240531921387
842c9b7ffffffff,29.935809283655786,50.97393818217561,13.005608558654785
845572bffffffff,21.243555795468684,-7.699701085572471,101.82401275634766
8426933ffffffff,38.72926305031426,-110.63244463357098,15.712141036987305
843c715ffffffff,30.840784161395987,92.10566338210259,21.78670883178711
84f001bffffffff,-79.47503108892829,65.19896575765176,30.47577667236328
84e74c7ffffffff,-71.2085814919688,6.806723383654734,31.165973663330078
8427b1bffffffff,49.63583521595537,-107.27524744414426,16.17887306213379
843f647ffffffff,38.66956516072992,27.358612688472558,5.709702014923096
8468a1dffffffff,3.2832339734624973,114.4179771639715,21.53413963317871
8410401ffffffff,65.5458426845968,57.60168954837212,12.007293701171875
8424213ffffffff,47.78852871166492,102.51296263542383,17.80519676208496
848b34bffffffff,-18.79882695455921,-61.87774678573197,28.22218132019043
840c0cdffffffff,63.577392012040555,-155.5456913414699,22.575891494750977
845968dffffffff,23.187174856247786,11.607085361184355,14.202740669250488
84444cbffffffff,32.27194828517041,-93.93732935216077,13.811248779296875
84bed19ffffffff,-26.498933123444804,148.79609019274244,27.26119613647461
84f0a21ffffffff,-73.56828274993359,88.2350907242865,30.48126983642578
84f3b23ffffffff,-80.2056454254763,157.25907028228016,31.428714752197266
8410c55ffffffff,58.71614438113548,59.07091033388034,11.151355743408203
842e0ddffffffff,38.668704737117984,140.33471280873545,16.59798812866211
84ec513ffffffff,-75.68962290672684,134.7989224306399,30.71879005432129
840e911ffffffff,58.02244802064292,-97.30293889717694,36.04972457885742
8496095ffffffff,-11.697990470143328,25.222474823698082,19.097333908081055
84b8ad7ffffffff,-25.79272741688338,131.06130513915735,29.556446075439453
84426a1ffffffff,31.554498296559757,71.84203952944203,12.732919692993164
843c191ffffffff,26.416534950295286,88.6995043244351,14.4080810546875
84e748dffffffff,-70.78152651068365,6.568931719782348,31.165973663330078
8496d4dffffffff,-5.216498864813382,28.67926498374765,15.950113296508789
8415495ffffffff,63.733107906781,133.40171422449038,22.640594482421875
8454e27ffffffff,11.33334069293905,-14.765012182542065,11.949108123779297
842118bffffffff,48.25302901571788,64.25161506878285,19.636615753173828
8454665ffffffff,15.112751587188116,-7.458565735828783,14.671786308288574
846a149ffffffff,7.079761463800873,23.291043416491455,25.045549392700195
8458a2dffffffff,9.63341326330862,1.8194227893958437,15.25694465637207
8453905ffffffff,18.169955136015304,32.64894475705707,17.3399600982666
8454ecdffffffff,11.128401015849079,-12.153235049493501,12.927857398986816
84efa53ffffffff,-82.2519822193347,-9.21247344789134,30.47577667236328
84a8889ffffffff,-18.76879114775706,-44.5529323623429,16.79619789123535
84a6069ffffffff,-24.0931062494708,113.70891408874866,28.91405487060547
848b745ffffffff,-14.662058405902668,-67.4847742576456,25.048715591430664
8496245ffffffff,-17.097147365571395,30.398404946734757,18.925220489501953
843e5b5ffffffff,23.16652022673503,32.660276416258675,11.388642311096191
84275a1ffffffff,42.87095274642614,-90.88055503726473,12.786077499389648
843d8b1ffffffff,25.300276162554844,81.9740226649219,13.449414253234863
840f84dffffffff,68.29987839298262,-88.71098563800528,44.0946159362793
84b2e11ffffffff,-31.925329193948357,-69.18346558995121,26.280786514282227
84ceb17ffffffff,-41.921219616549045,-69.41261071733845,23.94106101989746
841bb41ffffffff,54.95922867895974,-61.174570190105406,20.95429801940918
84b8eb3ffffffff,-24.554645201457998,123.16826668275739,44.24647521972656
846080dffffffff,18.379394659365907,76.82949385512568,14.78348159790039
8414e01ffffffff,53.812363006211484,135.4260509911473,31.216623306274414
84e4659ffffffff,-68.29987839298262,91.28901436199472,25.68539047241211
846a16dffffffff,5.9535830834577546,22.329915295498036,19.394479751586914
8411a13ffffffff,56.38334497058587,34.17457621192577,7.667835712432861
84081a5ffffffff,63.62239746245672,16.80627770475219,7.506410598754883
842c4b5ffffffff,45.19591249583517,56.863580400664866,22.101316452026367
8426debffffffff,33.968988563892445,-100.95754278592035,15.236677169799805
842490bffffffff,35.87816239183755,95.60773507593154,26.321292877197266
842bac1ffffffff,46.50349069183978,-70.67238737710512,11.488934516906738
848d8c5ffffffff,-7.16100172884845,110.71150076509008,19.72171401977539
8496505ffffffff,-10.562832011252583,23.505928691051437,20.944068908691406
84661e1ffffffff,7.132503854498886,-76.95646528446508,20.29017448425293
8454751ffffffff,14.779901103703365,-8.093070426307051,13.959125518798828
8443307ffffffff,28.50686610164625,52.3699673466172,12.091509819030762
8431acdffffffff,41.91671467868111,116.62639047102569,15.407042503356934
8455061ffffffff,24.914013200983526,-12.385386532321233,12.172520637512207
840a54dffffffff,68.30746123417136,95.15411286555793,55.7540397644043
8449abbffffffff,20.618928287705508,-104.56260406245346,17.05706787109375
8425867ffffffff,42.944786410727396,89.82142493727277,13.84161376953125
842886dffffffff,43.61544969591372,-114.3402686547984,16.452594757080078
84a7183ffffffff,-26.87831477220033,114.52417548719644,28.30754280090332
8406819ffffffff,72.59485748625657,-50.0798666580839,70.7120590209961
8414b0dffffffff,47.61056328793848,123.93288984388145,15.95304012298584
8458ca7ffffffff,5.7089886298600865,13.054523938194299,17.491167068481445
845933bffffffff,20.525660341526994,-0.23932297242975653,15.474276542663574
84a7313ffffffff,-30.17086243054199,115.65059953351256,24.179271697998047
8410ecbffffffff,61.72388843337869,58.96633329626549,14.520550727844238
8431837ffffffff,38.090501188377736,115.34839894484675,14.445822715759277
8430251ffffffff,41.57293132572372,123.7261291965291,15.028932571411133
842b80bffffffff,46.30653294371166,-75.05631353177141,10.111157417297363
846a6a3ffffffff,7.723934283459125,36.03122730722651,13.145997047424316
8408025ffffffff,63.841673412000276,11.919751708132063,5.056910514831543
842ce4dffffffff,39.25432755158373,48.71940831578204,8.849489212036133
8415501ffffffff,59.90023048700327,123.96638461064602,32.630489349365234
8440407ffffffff,25.774617688608433,100.56426215772794,15.338215827941895
84a8213ffffffff,-25.629388831607983,-52.2031684383328,19.336631774902344
8438d55ffffffff,26.088341518527393,2.8335489503656803,12.489411354064941
84b91a9ffffffff,-33.155574033058194,134.48118412297075,28.33151626586914
84be427ffffffff,-34.44526709451453,144.6605875648516,28.73346710205078
8454243ffffffff,19.8657846293317,-11.285780726650033,20.32586669921875
840b1edffffffff,60.85136278832218,78.87905298076579,12.378189086914062
84034d7ffffffff,77.68647982280515,-58.33861456818327,121.25552368164062
845f011ffffffff,4.400979717580115,-56.7253014043695,21.42078971862793
8408a35ffffffff,60.51987678769012,15.378171699452572,5.301019191741943
840c2ddffffffff,65.4080645653876,-150.34679585421452,19.108427047729492
8414965ffffffff,45.232934082316675,126.18779440866142,15.999917984008789
840d405ffffffff,66.95025131646773,-142.41432104920636,23.47309684753418
8458c1bffffffff,8.091821907471124,12.0827829624234,12.715509414672852
8459557ffffffff,19.510318836343128,8.180613226028253,28.860755920410156
84159c3ffffffff,49.77880791841239,120.23806743410807,16.90812110900879
8417451ffffffff,62.59418054543457,173.04314379464978,81.65951538085938
8426407ffffffff,37.97445731835894,-89.99393403182373,13.503911018371582
8413843ffffffff,61.627373897587354,-133.29182313113162,19.954242706298828
8466d2bffffffff,0.8052677494166856,-79.15666500466233,19.758983612060547
84b9a55ffffffff,-33.109133711612714,139.41339302967336,26.684598922729492
8406f49ffffffff,69.40804308217436,-43.024601514637276,134.22222900390625
84a7b47ffffffff,-25.19369385879022,121.8667004027392,31.70091438293457
840a407ffffffff,71.46596248790013,97.77010198779877,74.69802856445312
842760dffffffff,48.10939721377218,-84.61894448824087,14.216279983520508
84bed0bffffffff,-26.210436403716272,149.5852880599567,28.095094680786133
84bb749ffffffff,-41.11723272779959,172.95883106805238,30.0643253326416
843d923ffffffff,22.274881913124663,76.67761132297503,15.370377540588379
8466c83ffffffff,-1.3877461984162074,-73.51930260670507,35.301513671875
84a2a55ffffffff,-23.55530532367183,45.409321046951256,27.117265701293945
842aa25ffffffff,41.61265306025155,-79.59278120105728,12.094785690307617
8439203ffffffff,42.294533412115065,-7.735778586560498,4.184454917907715
8480101ffffffff,-3.992724455643745,-38.937120646957666,13.640592575073242
849c487ffffffff,-15.501951159231457,134.24133684670934,30.888303756713867
847533dffffffff,9.525623726622483,-4.651509235746519,15.599136352539062
840f89dffffffff,63.50388973180515,-84.59808050194587,26.82858657836914
843eb5dffffffff,23.286511263932354,15.362267022461252,36.56243896484375
84b986bffffffff,-29.661228712657742,139.61061718679503,31.20680809020996
842d5b7ffffffff,44.95496162539086,46.39708454457857,11.856111526489258
842dabbffffffff,37.12524280606927,39.26151336400845,8.86850357055664
846a113ffffffff,5.573315395923292,25.324773215746703,25.140796661376953
8496313ffffffff,-14.17514847635837,30.3638962196693,19.743061065673828
8442697ffffffff,32.828482607255,73.454266853312,10.706358909606934
842458bffffffff,42.95633041524128,112.10951641429081,16.42315673828125
84c229bffffffff,-36.578854259694936,-59.7515838347024,18.724090576171875
843c09bffffffff,29.17122507737793,90.77831380517213,16.257221221923828
8425165ffffffff,48.23739921073122,89.91239017053405,19.188753128051758
840c255ffffffff,67.42328847068751,-154.25615538089136,40.213340759277344
840784dffffffff,77.72143946645087,-21.23839170098387,247.17831420898438
8455ad3ffffffff,21.606887226434466,-15.022582076202754,11.639328956604004
84380d1ffffffff,34.279845605039064,3.235115382257635,7.898313522338867
84696b9ffffffff,17.020710458711726,122.00215807454417,18.385114669799805
84f2a87ffffffff,-84.20618909266109,-128.62817021220053,25.725563049316406
84972d7ffffffff,-22.97556787736103,29.650739353196453,17.019962310791016
84a8f47ffffffff,-19.524644880233446,-47.406756401826534,17.211889266967773
8458623ffffffff,16.05057864109397,13.452147136076633,22.535724639892578
84416cbffffffff,15.982039999845897,105.36784678545042,17.828168869018555
843e887ffffffff,19.651631712408502,21.544042949771658,38.2274055480957
8443847ffffffff,22.695624734488753,55.557684550363845,12.153098106384277
84aca65ffffffff,-22.14518725674268,17.634950852282845,14.975136756896973
848b1cdffffffff,-14.135723115065408,-61.93040372212276,23.568708419799805
847adb9ffffffff,9.757283681559153,40.724036351312265,14.68776798248291
84b36b7ffffffff,-23.836505934025645,-60.91411992491643,23.997034072875977
8497581ffffffff,-17.006347781414863,23.885973964087515,19.54754638671875
843c943ffffffff,19.20066906331593,81.9899499025757,17.03022575378418
